pathway,pval,padj,log2err,ES,NES,size,leadingEdge
MP:0001954 respiratory distress,0.000831501998587959,0.0376055816926607,0.477270815362862,0.290591273082473,1.82086112442032,115,ALDH1A3;SMPD3;PTPN6;ACKR3;FBN1;COL5A2;ROR1;COL1A1;TRPS1;DMRT2;EGFR;LAMC2;SLC5A3;TNRC6C;EPAS1;DISP1;TMEM38B;NDN;EGR2;TGFB3;FSTL1;ELK3;SULF2;SLIT3;VEGFA;PRRX1;CPEB4;STK40;ADAM17;DGKD;ABCA1;EFEMP2;ZEB1;PTGES3;ZFAND5;RB1;PARL;BSG;TIMP3;FKBP1A;NFIB;NR3C1;HSPA5;TSHZ1;IGF2R;COL4A1;ENG;DBNL;PEX13;TPP1;GLI3;CUL7;LTBP4;PLAGL1;NDUFS4;ABCA3;FBLN1;PKD1;IMPAD1;TCOF1;FKBP8;ITGA9;TGFB2;CEBPA;MN1;TUBB2B;SMPD1;SOX5
MP:0010402 ventricular septal defect,0.00086621102046958,0.0385056710894213,0.477270815362862,0.295294807727453,1.80539196384779,102,EDN1;EVL;PDGFRA;ACKR3;NXN;PCSK6;CHD7;HEG1;BICC1;PLXND1;FLNA;DHRS3;FOXP1;KLF3;ROBO1;ATP2A2;JUN;MYH10;FOXC1;SLIT3;VEGFA;TBX5;DDX3X;VCAN;SMARCA4;PTPN11;ADAM17;SOX4;LUZP1;NFATC1;YWHAE;TBX3;OTUD6B;PNN;CEP290;MATR3;CXCR4;DAAM1;PKD2;SPTBN1;FKBP1A;ECE1
MP:0003923 abnormal heart left atrium morphology,0.000955035608988625,0.0402934446678517,0.477270815362862,0.933318314619188,1.80504193130797,3,FBN1;KLF3
MP:0010522 calcified aorta,0.000955035608988625,0.0402934446678517,0.477270815362862,0.933291964008688,1.80499096910556,3,ENPP1;ANK;LMNA
MP:0001562 abnormal circulating calcium level,0.0010544024213071,0.0429363729029465,0.45505986738723,0.93118511429558,1.80091631202924,3,ENPP1;CSF1
MP:0011967 increased or absent threshold for auditory brainstem response,0.000960658938437534,0.0402934446678517,0.477270815362862,0.264630849919048,1.72746920661895,143,DMD;MYO10;COL4A4;NXN;CHD7;LAMA2;IL1R2;ROR1;SLC44A2;EDNRA;TRIOBP;GPX1;LMNA;CKB;CLEC3B;SH3PXD2B;ACTG1;PMP22;SLC12A2;MBP;NOTCH3;CDKN2D;BLVRB;MMP14;LMX1A;MYH9;DNM1;ANKRD11;NIN;COX4I1;CDKN1B;FOXO3;CS;MSRB3;MAP3K1;SLC4A7;MIF;FGFR1;NISCH;ZEB1;PLCB4;UBE2G1;LSM14A
MP:0011085 postnatal lethality, complete penetrance,0.000159890824293852,0.0125202987143988,0.518848077743792,0.244751239026684,1.69443727308379,212,BMP7;PTPN6;KCNA2;COL4A2;PDGFRA;FBN1;BICC1;TCF4;NOVA1;MYH11;SLC4A4;ZFP36L2;PTS;HS3ST1;GAP43;EGFR;LAMC2;VKORC1;RUNX1;NFKBIA;LMNA;FAT1;TGFB1;CRIM1;EZR;PPM1L;ITGB8;PITPNA;JUN;POU3F1;PLP1;EGR2;KMT2E;MMP14;SOD2;ARL3;TGFB3;CELF2;WWOX;MYH10;DNM1;LDHA;GGA2;PTCH1;TWSG1;VEGFA;ANK3;BBIP1;XDH;ID2;SLC43A2;ADAM17;PLEC;FGFR1;MGAT2;NTN1;CAMTA1;KITL;PAFAH1B1;CFL2
MP:0001262 decreased body weight,2.17799184564565e-08,2.83193389730076e-05,0.73376198835648,0.211078587454666,1.69243106684566,837,DMD;IGFBP7;BMP7;WNT2;DPP4;CRLF3;PTPN6;KCNA2;DBN1;CAV1;SPRY4;COL5A3;ENPP1;C3;TMEM119;BASP1;MYO10;STARD13;DACT3;COL4A4;TSC22D3;TBC1D1;ANK;BGN;CHD7;ARL4D;COL6A2;ACTB;LAMA2;UCHL1;AUTS2;TCF4;PTP4A3;ARPC2;PTPN14;PFN1;PRKG2;RCAN2;RGCC;MYH11;SLC4A4;COL5A2;ZFP36;WWTR1;TNS3;C1GALT1;IGFBP4;DDR2;FRYL;COL1A1;B4GALT1;DKK2;NEGR1;PEA15A;GAP43;CSF1;SYNE1;COL1A2;TPST1;EGFR;ANGPTL2;EDNRA;ITGB1;TRIB1;ATP2B1;DNAJA1;RUNX1;ADH7;NFKBIA;KLF3;GPX1;LMNA;FIGN;SIRPA;CLK1;TGFB1;ZFHX3;TRIB2;GIPC1;SMTN;FEZ1;E2F1;EZR;NEK7;INPP1;EHD1;AEBP1;EIF3M;CD59A;SH3PXD2B;BCL2;CBL;EML1;CBX6;ACTG1;TKT;ATP2A2;GPI1;PPP3CA;SMS;PRKCD;ZBTB20;LTBP1;MEG3;ATXN1;SLC12A2;MBP;PTPN1;ACE;ROCK2;NFE2L2;PITPNA;GATM;JUN;GNA11;ANXA6;PLP1;SPARC;STUB1;GABBR1;EGR2;LASP1;HIP1;KMT2E;FOS;MMP14;ITGA11;SNX5;KCNQ1OT1;JAK1;SOD2;PTPRS;MYL12B;DUSP6;AR;GFRA2;WWOX;PPIB;KALRN;LAMP2;LAMA4;VAMP2;PLA2G4A;ANKRD11;ABL1;GNAI2;IFRD1;EBF2;SULF2;MSI2;EIF6;ANP32B;SLIT3;TWSG1;HNRNPD;ATP5A1;MAP2;KHDRBS1;VEGFA;NEAT1;XDH;NME1;PA2G4;CLIC4;INPP5A;EWSR1;CPEB4;PDE4D;VLDLR;GRB10;AGTR1A;ZFP521;P2RX7;STK40;OTUD7B;PDLIM7;SLC38A10;PTPN11;PLEC;PLCB1;ABCA1;GAMT;PINK1;NISCH;RANBP1;ARRDC3;NGF;HINT1;ATPIF1;ACP1;HACD1;TLR4;KITL;STRBP;SERPINE1;PTMA;CFL2;DBI;HADH;CDKN1A;AKTIP;PIN1;PPP5C;PTGES3;MAP2K2;SIK1;EIF4H;PCBP1;CUL3;LPIN1;EPRS;PRKACA;CLCN3;ARID5B;SAMD4;SOCS7;INPP4A;PCBP4;CENPB;AGTPBP1;ZFAND5;ABCA2;ZSWIM6;PFAS;LIPE;DST;SCARB2;MAGOH;FKBP4;CCDC88A;MAP1B;PCMT1;SIRT6;TPI1;WBP2;KAT6B
MP:0004996 abnormal CNS synapse formation,0.000209176611266818,0.0155418222171246,0.518848077743792,-0.991507981831265,-1.60672852733195,2,TOR1A
MP:0011100 preweaning lethality, complete penetrance,3.35806779498256e-06,0.00116435404011362,0.627256739718528,-0.205620363711743,-1.54075051712616,1042,NAA25;GPBP1;TRAF6;CEP164;BCS1L;PIGM;PTPN12;MTHFD1;SMG9;WDR12;RUNDC1;ZZZ3;PLAA;VPS37D;ACTR5;POLD3;PHF6;KIF1BP;WEE1;IVD;RINT1;NADK2;PPM1F;MORC2A;NCOA5;ELAC2;CARM1;RPIA;PBX3;MRPL47;ZWINT;SGPL1;ATP7A;NEK9;SMG5;EDC4;MED23;LRPPRC;SNAPC1;FAM210A;ERCC5;RALGAPB;SLC52A2;SAP130;GNPDA1;RAF1;MRPL22;FLYWCH1;ANKS3;DPF2;PES1;SUPT3;MED20;ZFP407;NAT10;ASCC2;ARID2;4932438A13RIK;GOSR2;COX15;USP37;TIMMDC1;NHLRC2;COA5;GFM1;ZC3H4;GABPA;FGFR1OP;TIMM22;KATNB1;CHMP6;USP5;4933434E20RIK;CNOT10;GBE1;NRDE2;EXOC1;MAP3K12;ZKSCAN17;NELFE;OXA1L;SLC35B4;CTNNBL1;MAP2K7;TARBP2;IFT88;FDFT1;TMEM161B;PRPF3;NGDN;LONP1;FARSA;RAB35;PIGU;VPS33A;TOE1;AP1G1;MKS1;SETD5;SNIP1;CNOT4;DHX16;USP10;DHFR;CDK13;SZT2;DBR1;NELFA;RFC1;B4GALT5;SOCS1;DOLK;VARS2;NLK;GBF1;IKZF2;SACM1L;TMEM70;ALG1;DNAAF2;COG2;DCPS;TMEM132A;KARS;IPO11;MYBBP1A;PDE12;VEZT;MDN1;TCERG1;TAF2;NR2F1;MOGS;DHODH;GART;VPS18;GET4;PARG;PDSS2;ERF;PRPF6;MCCC1;DCTN4;SKA2;EPC2;ZRANB2;SLC25A1;MED16;DCTN1;GOT1;CLPX;HDAC3;PREP;SLC7A7;FGD1;NOM1;FOXRED1;NCAPH2;PWP1;B3GALT6;POLR3F;RBM33;REST;IFT172;TRIT1;CLUAP1;JMJD6;PPP1R35;ABCE1;PIBF1;LCMT1;GXYLT1;COG7;RFT1;HMBS;TAF6;PIK3C2A;CDK12;NOL8;HDAC1;DHCR24;PIGH;PCGF1;DMAP1;MED22;GTF2E2;GTF3C5;TANGO6;PMM2;GINS4;UBXN7;ACTR8;DHDDS;DHX33;IPO13;DLAT;COG3;RARS2;SLC27A4;USP22;PSKH1;DPAGT1;MTG2;MBD5;ZBTB24;MEIS1;MBD6;IPPK;URB1;FRS2;PATZ1;LARS;RNASEH2B;PHB;ATXN7L3;GTF2H2;SUPT7L;CEP57L1;EAF1;GLE1;BRD9;METTL16;ARIH2;REV3L;ATP6V0A1;GGPS1;MRPL44;DEPDC5;FNTB;TADA1;ZFP830;MTIF3;CEP135;KIFAP3;RIC8B;BNIP1;MTRF1L;SPIN1;RIF1;GPATCH1;SCAMP5;SSBP1;SQLE;SHMT2;GLI2;RUFY3;FADD;FCHO2;DMXL2;CAMTA2;PTH1R;POMT1;EXOSC8;PDCD2;TTBK2;SYMPK;PCGF2;HMG20A;NUP62;RNF20;KRIT1;TFEB;SMC5;CTR9;POLR1A;ACTR6;NCBP1;DCTN5;PPP4R2;TGFBR1;TSC2;WDR36;ATG13;ATG16L1;ADSL;KRI1;SLC35D1;COMMD10;CUL5;LSS;NUFIP1;NAE1;ARID1B;DLG5;ZFP207;SCRIB;RNPC3;POLD2;INPP5E;RPAP2;THOC6;MTPAP;RNMT;POLG2;EIF2B3;SNAPC2;MED10;NUTF2;HIRA;OSBPL11;DHX29;DICER1;YLPM1;INTS9;BAP1;ORC6;WAC;STX3;PIP5K1C;TCTN1;SLC22A5;CWC22;BCKDHB;SPATA5;EXOC4;MAP3K7;RPE;RAD1;INTS12;PAF1;NBAS;GATC;ATR;NUP85;DOT1L;ALKBH1;SUFU;PPP6C;MRPS5;NDUFS1;ALG11;DUSP12;VPS11;RAD9A;IFIT3;DYRK1B;EFTUD2;LIAS;ETFDH;CHMP7;MECR;ZFP236;NUP35;UBR4;MEPCE;PYROXD1;TARDBP;CPSF3;MAPKAP1;COMMD9;TTI2;CCDC137;BDP1;FARS2;POGLUT1;TRP53BP2;DNAJC17;SMG6;BRAP;ACVR1B;LSM11;SLU7;DNM1L;PSMG1;TRUB2;GT(ROSA)26SOR;KIF3C;FOXJ3;SUPV3L1;RPAP3;PTPN23;ASH2L;SNX14;PGAP2;FXN;INTS10;RBM22;PRPS1;PEX14;CEP97;TELO2;MAU2;UROS;MED25;PITRM1;PSPH;POLR3B;SNRNP200;YARS;RPGRIP1L;UFSP2;RGP1;NPLOC4;TBCE;ERAL1;MED11;BAG3;MCM4;DHX30;UBE3B;CTC1;DIS3;KIF21A;INO80;COQ6;PTCD3;MCCC2;CLCC1;UBP1;EXOC8;ALG2;BRD8;HSPB11;RSBN1;IARS2;SECISBP2;SDHAF2;SETDB1;MTOR;INTS2;NSMCE2;BMS1;WARS2;CD3EAP;COQ2;STX18;TRRAP;MEMO1;USP50;CDS2;LEO1;SKIV2L;DDX23;ATPAF2;RPTOR;GPAA1;METTL14;MAD2L2;FUBP1;PMPCB;EHMT1;VPS33B;IKBKG;CDC123;KIF3B;ORC3;MVK;ECD;POLR1C;PNPT1;EHMT2;NUBP2
